time,temp2minst,rain10minsum,globalstrahlung10minavg,relhum2minst,wdir10minavg,vmag10minavg,qffinst
07/05/2024 14:20,10.8,0,141,91.9,266,0.806,1016.5
07/05/2024 14:30,10.7,0,142,89.8,296,1.194,1016.6
07/05/2024 14:40,10.8,0,97,88.3,301,1.194,1016.6
07/05/2024 14:50,10.8,0,76,91.4,302,1.111,1016.6
07/05/2024 15:00,10.9,0,141,91.2,286,1,1016.7
07/05/2024 15:10,11.2,0.1,166,92.8,285,1.194,1016.6
07/05/2024 15:20,11,0,124,88.8,290,1.389,1016.7
07/05/2024 15:30,10.8,0,106,91.6,267,0.806,1016.8
07/05/2024 15:40,10.9,0,72,92.4,249,0.694,1016.9
07/05/2024 15:50,10.8,0.1,51,94.1,207,1.306,1017
07/05/2024 16:00,10.9,0.1,67,94.6,195,1.611,1017
07/05/2024 16:10,10.5,0.1,37,94.7,195,1.806,1017.2
07/05/2024 16:20,10.3,0.1,33,92.9,206,1.611,1017.3
07/05/2024 16:30,10.3,0.2,27,94.3,211,1.611,1017.3
07/05/2024 16:40,10.2,0.2,21,94.1,203,1.611,1017.5
07/05/2024 16:50,10.2,0.1,43,95.1,201,1.611,1017.5
07/05/2024 17:00,10.3,0.2,39,95.2,204,1.389,1017.4
07/05/2024 17:10,10.3,0,18,96.2,185,1.111,1017.4
07/05/2024 17:20,10.2,0.1,13,96.9,185,1.389,1017.6
07/05/2024 17:30,10.1,0,10,95.7,185,1.611,1017.6
07/05/2024 17:40,9.9,0,6,96.1,182,1.611,1017.8
07/05/2024 17:50,9.9,0,3,95.5,174,1.5,1017.9
07/05/2024 18:00,9.9,0.2,2,95.3,177,1.194,1018.1
07/05/2024 18:10,9.8,0.5,3,96.5,210,1,1018.1
07/05/2024 18:20,9.9,0.9,3,96.5,212,0.806,1018.2
07/05/2024 18:30,9.8,0.3,1,96.9,207,1.194,1018.2
07/05/2024 18:40,9.8,0.1,1,96.9,194,1.194,1018.3
07/05/2024 18:50,9.7,0,0,96.8,200,1.111,1018.3
07/05/2024 19:00,9.8,0.1,0,95.8,210,0.611,1018.4
07/05/2024 19:10,9.7,0,0,95.8,201,0.5,1018.6
07/05/2024 19:20,9.8,0,0,94,180,0.306,1018.6
07/05/2024 19:30,9.7,0.1,0,96.1,0,0,1018.7
07/05/2024 19:40,9.7,0.2,0,95.5,289,0.111,1018.8
07/05/2024 19:50,9.7,0.5,0,96.8,107,0.889,1018.9
07/05/2024 20:00,9.8,1,0,97.1,82,0.389,1019.1
07/05/2024 20:10,9.8,0.1,0,97.2,25,0.5,1019.1
07/05/2024 20:20,10.1,0.1,0,96,18,0.389,1019.1
07/05/2024 20:30,10,0.1,0,97,243,0.694,1019.1
07/05/2024 20:40,9.9,0,0,97.6,263,0.694,1019.2
07/05/2024 20:50,10.1,0,0,96.6,328,0.889,1019.2
07/05/2024 21:00,10.1,0,0,97.4,83,1,1019.3
07/05/2024 21:10,10.6,0.1,0,94,326,1.694,1019.2
07/05/2024 21:20,10.5,0,0,96.1,320,1.306,1019.2
07/05/2024 21:30,10.6,0,0,95.1,16,1,1019.3
07/05/2024 21:40,10.6,0,0,96.5,306,1.194,1019.3
07/05/2024 21:50,10.6,0,0,96.8,322,1.111,1019.4
07/05/2024 22:00,10.8,0,0,95.1,339,0.611,1019.4
07/05/2024 22:10,10.7,0,0,92.4,2,1.806,1019.5
07/05/2024 22:20,10.7,0,0,92,354,1.194,1019.5
07/05/2024 22:30,10.7,0,0,91.1,14,1.389,1019.6
07/05/2024 22:40,10.5,0,0,92.7,8,1.694,1019.6
07/05/2024 22:50,10.5,0,0,92.1,356,1.389,1019.8
07/05/2024 23:00,10.4,0,0,92.8,358,1.111,1019.9
07/05/2024 23:10,10.3,0,0,92,355,1.306,1019.9
07/05/2024 23:20,10.1,0,0,94.9,349,1.111,1020
07/05/2024 23:30,10.2,0,0,94.5,344,0.889,1019.9
07/05/2024 23:40,10.3,0,0,93.2,347,1.5,1020
07/05/2024 23:50,10.4,0,0,92,338,0.889,1020.1
08/05/2024 00:00,10.3,0,0,93.2,335,1,1020.1
08/05/2024 00:10,10.4,0,0,90.8,359,1.389,1020.1
08/05/2024 00:20,10,0,0,94.4,352,0.806,1020.2
08/05/2024 00:30,9.9,0,0,94.2,6,0.5,1020.3
08/05/2024 00:40,10.1,0,0,89.1,12,0.889,1020.3
08/05/2024 00:50,10,0,0,88.8,23,0.806,1020.2
08/05/2024 01:00,9.8,0,0,93.7,330,0.389,1020.4
08/05/2024 01:10,9.6,0,0,94.9,297,0.111,1020.3
08/05/2024 01:20,9.5,0,0,95.5,0,0,1020.4
08/05/2024 01:30,9.7,0,0,95.8,360,0.306,1020.4
08/05/2024 01:40,9.6,0,0,96.6,335,0.306,1020.5
08/05/2024 01:50,9.7,0,0,96.3,355,0.611,1020.5
08/05/2024 02:00,9.8,0,0,90.6,354,0.806,1020.6
08/05/2024 02:10,9.6,0,0,92.9,356,0.611,1020.7
08/05/2024 02:20,9.8,0,0,93.9,323,0.806,1020.7
08/05/2024 02:30,9.7,0,0,92.7,323,1.306,1020.7
08/05/2024 02:40,9.6,0,0,92.9,339,0.889,1020.7
08/05/2024 02:50,9.5,0,0,94.5,344,0.806,1020.7
08/05/2024 03:00,9.5,0,0,94.9,4,1.194,1020.7
08/05/2024 03:10,9.5,0,0,93.6,1,1.611,1020.9
08/05/2024 03:20,9.5,0,0,91.7,9,2.194,1020.9
08/05/2024 03:30,9.5,0,0,91.8,19,2.194,1021
08/05/2024 03:40,9.5,0,0,90.6,14,1.806,1021.1
08/05/2024 03:50,9.5,0,0,90.8,6,2.194,1021.2
08/05/2024 04:00,9.4,0,1,93.7,5,1.889,1021.3
08/05/2024 04:10,9.3,0,1,92.9,2,1.889,1021.4
08/05/2024 04:20,9.2,0,2,92.8,3,1.889,1021.6
08/05/2024 04:30,9.3,0,4,90.8,358,2.194,1021.7
08/05/2024 04:40,9.2,0,6,91.3,356,2.111,1021.8
08/05/2024 04:50,9.1,0,7,92.4,359,1.5,1021.9
08/05/2024 05:00,9.1,0,6,91.8,354,1.694,1022
08/05/2024 05:10,9.2,0,12,90.2,356,1.806,1022.1
08/05/2024 05:20,9.1,0,25,90.9,4,1.194,1022.1
08/05/2024 05:30,9.2,0,46,89.6,343,1.111,1022.2
08/05/2024 05:40,9.3,0,56,88.1,340,1.194,1022.4
08/05/2024 05:50,9.4,0,69,89.1,16,0.5,1022.4
08/05/2024 06:00,9.5,0,75,89.3,336,0.694,1022.6
08/05/2024 06:10,9.5,0,70,89.9,317,0.611,1022.7
08/05/2024 06:20,9.5,0,75,90,328,0.389,1022.7
08/05/2024 06:30,9.6,0,89,90.3,7,0.389,1022.8
08/05/2024 06:40,9.7,0,64,88.1,42,0.694,1022.8
08/05/2024 06:50,9.8,0,75,87.3,14,1.306,1022.9
08/05/2024 07:00,9.9,0,96,88.8,354,0.694,1023
08/05/2024 07:10,10,0,139,88,360,1.306,1023.1
08/05/2024 07:20,10.3,0,149,88.1,7,1.194,1023.1
08/05/2024 07:30,10.2,0,133,85.3,30,1.389,1023.2
08/05/2024 07:40,10.4,0,145,84,33,1.694,1023.3
08/05/2024 07:50,10.4,0,192,82.3,28,1.806,1023.3
08/05/2024 08:00,10.6,0,240,81.1,31,2.389,1023.4
08/05/2024 08:10,10.7,0,300,77.8,31,2.5,1023.3
08/05/2024 08:20,10.8,0,242,78.3,22,2.194,1023.3
08/05/2024 08:30,10.7,0,179,78.9,23,1.611,1023.4
08/05/2024 08:40,11.2,0,272,78.1,32,1.389,1023.3
08/05/2024 08:50,11.4,0,339,75.1,41,1.611,1023.3
08/05/2024 09:00,11.4,0,311,75.8,49,1.806,1023.3
08/05/2024 09:10,11.5,0,334,74.4,81,1.806,1023.4
08/05/2024 09:20,11.7,0,376,75.3,65,1.611,1023.2
08/05/2024 09:30,12.1,0,588,74.1,74,1.306,1023.1
08/05/2024 09:40,12.8,0,718,72.5,80,1.611,1023
08/05/2024 09:50,12,0,254,73.8,92,1.194,1023.2
08/05/2024 10:00,11.6,0,119,73.4,67,1.306,1023.4
08/05/2024 10:10,12,0,211,74.7,88,0.611,1023.3
08/05/2024 10:20,12.1,0,374,71,111,1.306,1023.3
08/05/2024 10:30,12.5,0,413,72.6,98,1.694,1023.2
08/05/2024 10:40,13.1,0,531,75,116,1.611,1023.1
08/05/2024 10:50,12.5,0,629,69.6,101,1.5,1023.2
08/05/2024 11:00,13.2,0,627,74.6,145,1.694,1022.9
08/05/2024 11:10,14,0,1166,71.3,154,1.611,1022.6
08/05/2024 11:20,13.9,0,722,72.1,144,1.5,1022.7
08/05/2024 11:30,14.4,0,581,73.9,190,2,1022.5
08/05/2024 11:40,13.8,0,778,70.2,182,2.806,1022.7
08/05/2024 11:50,14.7,0,1007,69.7,194,2.889,1022.5
08/05/2024 12:00,13.6,0,509,72.5,200,2.889,1022.6
08/05/2024 12:10,13.5,0,441,74.2,190,2.806,1022.8
08/05/2024 12:20,13.5,0,824,71.4,165,2.111,1022.6
08/05/2024 12:30,14.3,0,1004,65,195,2.611,1022.5
08/05/2024 12:40,15.6,0,941,66.4,212,2.5,1022.1
08/05/2024 12:50,15.4,0,838,68.4,188,2.5,1022.2
08/05/2024 13:00,14.8,0,859,65.8,147,2.306,1022.3
08/05/2024 13:10,15.8,0,863,65.7,188,3.389,1022
08/05/2024 13:20,15.2,0,514,66.2,190,3.5,1022
08/05/2024 13:30,14.5,0,338,66.5,207,3.111,1022.3
08/05/2024 13:40,16,0,861,62.6,202,2.806,1022
08/05/2024 13:50,15.4,0,781,62.8,187,3,1022.2
08/05/2024 14:00,16.1,0,744,61.5,189,3,1022
08/05/2024 14:10,14.6,0,401,68.4,188,2.889,1022.3
08/05/2024 14:20,13.5,0,55,67.5,193,2.306,1022.6
08/05/2024 14:30,13.7,0,37,65.3,180,2.111,1022.7
08/05/2024 14:40,13.6,0,49,69.3,161,1.5,1022.8
08/05/2024 14:50,13.6,0,78,68,152,1.194,1022.9
08/05/2024 15:00,13.6,0,63,71.1,150,0.889,1022.9
08/05/2024 15:10,13.3,0,48,73,154,1.111,1022.9
08/05/2024 15:20,13.5,0,55,70.2,135,0.694,1023
08/05/2024 15:30,13.5,0,67,68.5,107,0.306,1023
08/05/2024 15:40,13.8,0,86,67.2,119,0.111,1022.9
08/05/2024 15:50,13.7,0,92,74.9,0,0.111,1022.9
08/05/2024 16:00,13.5,0,56,72.4,232,0.389,1023.1
08/05/2024 16:10,13.4,0,22,69.7,230,1,1023.1
08/05/2024 16:20,13.1,0,9,69.2,230,1,1023.3
08/05/2024 16:30,12.5,0.1,3,75.7,209,0.806,1023.4
08/05/2024 16:40,12.3,0.1,5,81.8,54,0.889,1023.6
08/05/2024 16:50,12.1,0.1,11,82.8,85,2.194,1023.7
08/05/2024 17:00,11.4,0.4,18,90.8,104,1.611,1024.1
08/05/2024 17:10,11.4,0.1,20,88.2,95,1.611,1024.2
08/05/2024 17:20,11.1,0.2,21,90,136,1.611,1024.4
08/05/2024 17:30,11,0,21,91.5,156,1.194,1024.4
08/05/2024 17:40,11,0,8,93.8,204,0.389,1024.5
08/05/2024 17:50,11.1,0.1,3,93.8,208,0.389,1024.6
08/05/2024 18:00,11.3,0.1,1,93.4,327,1.111,1024.7
08/05/2024 18:10,11.1,0.3,0,93.8,288,0.694,1024.7
08/05/2024 18:20,11.1,0,2,94.5,339,0.5,1024.8
08/05/2024 18:30,11.2,0,2,93.4,2,0.889,1024.9
08/05/2024 18:40,11.1,0,2,90.6,56,1.194,1025.1
08/05/2024 18:50,10.6,0,1,91.8,65,1.694,1025.2
08/05/2024 19:00,10.4,0,0,92.5,66,1.889,1025.3
08/05/2024 19:10,10.4,0,0,92.1,74,1.611,1025.5
08/05/2024 19:20,10.2,0,0,93.5,68,1.611,1025.7
08/05/2024 19:30,10.2,0,0,92.3,69,2.194,1025.7
08/05/2024 19:40,10.3,0,0,91.3,59,2.111,1025.9
08/05/2024 19:50,10.4,0,0,89.5,50,1.694,1025.9
08/05/2024 20:00,10.5,0,0,88.7,35,2.194,1026.1
08/05/2024 20:10,10.4,0,0,90,41,2.611,1026.1
08/05/2024 20:20,10.4,0,0,88.7,43,2.806,1026.1
08/05/2024 20:30,10.2,0,0,90.8,46,2.611,1026.1
08/05/2024 20:40,10.3,0,0,88.5,51,2.806,1026.1
08/05/2024 20:50,10.4,0,0,86.7,50,2.611,1026.1
08/05/2024 21:00,10.4,0,0,85.9,51,2.806,1026
08/05/2024 21:10,10.4,0,0,85,52,2.806,1026
08/05/2024 21:20,10.3,0,0,87,50,2.694,1026.1
08/05/2024 21:30,10.3,0,0,86.2,47,2.306,1026.1
08/05/2024 21:40,10.2,0,0,88,51,2.694,1026.1
08/05/2024 21:50,9.9,0,0,90.4,50,2.611,1026.1
08/05/2024 22:00,9.8,0,0,92.2,66,1.889,1026.1
08/05/2024 22:10,9.8,0,0,91.4,76,0.806,1026.2
08/05/2024 22:20,10.1,0,0,87.8,26,1,1026.2
08/05/2024 22:30,10.1,0,0,87.3,44,2,1026.1
08/05/2024 22:40,9.9,0,0,88.1,47,2,1026
08/05/2024 22:50,9.1,0,0,93.8,53,2.306,1026.1
08/05/2024 23:00,9.1,0,0,92.3,52,1.889,1025.9
08/05/2024 23:10,9.4,0,0,90.3,45,2,1025.8
08/05/2024 23:20,9.3,0,0,90.5,44,1.611,1025.7
08/05/2024 23:30,9.2,0,0,90.3,55,2.194,1025.6
08/05/2024 23:40,9.1,0,0,89.7,58,2.806,1025.6
08/05/2024 23:50,9.1,0,0,90.3,63,2.806,1025.6
09/05/2024 00:00,9.2,0,0,90.8,60,3.389,1025.5
09/05/2024 00:10,9.3,0,0,89,58,4,1025.4
09/05/2024 00:20,9.2,0,0,89.6,57,4.194,1025.3
09/05/2024 00:30,9.1,0,0,90.2,54,4.306,1025.3
09/05/2024 00:40,9.1,0,0,90.7,54,4,1025.3
09/05/2024 00:50,9,0,0,91.2,50,3.611,1025.4
09/05/2024 01:00,9.2,0,0,90.9,47,3.306,1025.3
09/05/2024 01:10,9.4,0,0,89.9,44,3.111,1025.2
09/05/2024 01:20,9.5,0,0,88.5,42,2.889,1025.1
09/05/2024 01:30,9.4,0,0,89.2,44,2.889,1025.2
09/05/2024 01:40,9.4,0,0,89.4,45,2.611,1025
09/05/2024 01:50,9.5,0,0,88.6,24,2.806,1025
09/05/2024 02:00,9.5,0,0,89.8,29,2.194,1025
09/05/2024 02:10,9.4,0,0,91,31,1.694,1024.9
09/05/2024 02:20,9.6,0,0,89.3,32,1.194,1024.8
09/05/2024 02:30,9.5,0,0,90.4,47,1.306,1024.8
09/05/2024 02:40,9.4,0,0,91.6,81,1.306,1024.7
09/05/2024 02:50,9.5,0,0,90.9,63,1.694,1024.7
09/05/2024 03:00,9.7,0,0,88.6,53,2,1024.7
09/05/2024 03:10,9.6,0,0,90.3,64,2,1024.7
09/05/2024 03:20,9.6,0,0,89.2,53,1.694,1024.7
09/05/2024 03:30,9.5,0,0,90.5,37,1.611,1024.8
09/05/2024 03:40,9.6,0,0,90,36,1.806,1024.7
09/05/2024 03:50,9.6,0,1,89.5,31,1.611,1024.7
09/05/2024 04:00,9.5,0,2,90.7,33,1.806,1024.7
09/05/2024 04:10,9.6,0,3,90.3,33,1.889,1024.8
09/05/2024 04:20,9.4,0,5,91.7,44,1.694,1024.8
09/05/2024 04:30,9.7,0,6,89.3,37,2.111,1024.8
09/05/2024 04:40,9.6,0,6,90.1,48,2,1024.9
09/05/2024 04:50,9.7,0,9,88.8,47,1.694,1024.9
09/05/2024 05:00,9.7,0,11,89.1,23,1.5,1024.9
09/05/2024 05:10,9.7,0,16,88.9,26,1.194,1025
09/05/2024 05:20,9.7,0,19,90,22,1.111,1025
09/05/2024 05:30,9.8,0,21,88.5,23,1.306,1024.9
09/05/2024 05:40,9.9,0,37,89.4,48,1.194,1025
09/05/2024 05:50,9.9,0,34,88.7,23,0.889,1025
09/05/2024 06:00,10,0,35,88.5,27,1.306,1025.1
09/05/2024 06:10,10.1,0,34,88.6,19,1.306,1025.1
09/05/2024 06:20,10.3,0,62,87.7,40,1.694,1025
09/05/2024 06:30,10.4,0,81,87.1,30,1.5,1024.9
09/05/2024 06:40,10.6,0,132,85.8,51,1.806,1024.9
09/05/2024 06:50,10.8,0,160,85.3,41,1.694,1024.8
09/05/2024 07:00,11.1,0,158,86.3,65,1.389,1024.7
09/05/2024 07:10,11.3,0,150,85.7,81,1.889,1024.7
09/05/2024 07:20,11.1,0,113,82,72,2.306,1024.7
09/05/2024 07:30,11.2,0,136,82.9,82,2.111,1024.7
09/05/2024 07:40,11.6,0,218,77.6,76,2.611,1024.5
09/05/2024 07:50,11.8,0,185,78.5,74,2.194,1024.3
09/05/2024 08:00,11.8,0,186,78.7,58,2.389,1024.5
09/05/2024 08:10,11.9,0,190,76.4,48,2.694,1024.3
09/05/2024 08:20,11.8,0,143,78.1,49,2,1024.3
09/05/2024 08:30,11.8,0,138,80.3,54,1.806,1024.5
09/05/2024 08:40,11.9,0,188,78.5,52,1.5,1024.4
09/05/2024 08:50,12,0,171,78.7,54,1.889,1024.4
09/05/2024 09:00,11.9,0,150,77.4,61,2.194,1024.4
09/05/2024 09:10,12.1,0,201,75.4,68,2,1024.4
09/05/2024 09:20,12.4,0,224,79.4,56,2.806,1024.3
09/05/2024 09:30,12.6,0,271,74.7,70,2.694,1024.3
09/05/2024 09:40,12.5,0,164,74.7,56,2.806,1024.2
09/05/2024 09:50,12.9,0,321,74.5,49,2.111,1024.2
09/05/2024 10:00,13,0,298,73,35,2.5,1024.2
09/05/2024 10:10,13.2,0,285,73.7,41,2.694,1024.1
09/05/2024 10:20,13.5,0,400,70.8,41,3.194,1023.9
09/05/2024 10:30,13.4,0,296,70.6,32,2.806,1024
09/05/2024 10:40,14.4,0,556,68.4,65,2.389,1023.6
09/05/2024 10:50,14.5,0,637,67,50,2.5,1023.5
09/05/2024 11:00,15.3,0,656,66.3,47,3.806,1023.2
09/05/2024 11:10,14.7,0,668,66.9,34,2.611,1023.3
09/05/2024 11:20,15.3,0,682,68,38,3.694,1023.2
09/05/2024 11:30,15,0,568,64.7,42,4,1023.1
09/05/2024 11:40,15.1,0,513,64.1,38,3.5,1023.1
09/05/2024 11:50,15.9,0,590,63.6,27,3.5,1022.9
09/05/2024 12:00,15.5,0,605,65.4,34,3.389,1023
09/05/2024 12:10,15.7,0,573,62.6,29,4,1022.9
09/05/2024 12:20,16.5,0,997,63.6,45,4,1022.6
09/05/2024 12:30,15.5,0,613,62.4,38,3.306,1022.8
09/05/2024 12:40,16,0,647,61.3,47,3.306,1022.6
09/05/2024 12:50,15.8,0,500,62.1,34,2.806,1022.6
09/05/2024 13:00,16.4,0,660,59,51,3.806,1022.4
09/05/2024 13:10,16.7,0,891,58.8,39,3.694,1022.2
09/05/2024 13:20,17,0,827,58.5,52,2.611,1022.1
09/05/2024 13:30,17.2,0,546,56.8,26,2.306,1022
09/05/2024 13:40,17,0,654,57.9,41,1.306,1021.8
09/05/2024 13:50,16.2,0,318,57.2,39,3.5,1022
09/05/2024 14:00,16.9,0,499,54.8,39,3.389,1021.7
09/05/2024 14:10,16.4,0,336,57.1,32,2.611,1021.8
09/05/2024 14:20,16.4,0,356,56.1,64,3.194,1021.7
09/05/2024 14:30,16.4,0,280,57.9,54,3.389,1021.6
09/05/2024 14:40,16.7,0,338,57.5,72,2,1021.4
09/05/2024 14:50,16.9,0,320,55.2,60,2.889,1021.4
09/05/2024 15:00,16.9,0,363,54.5,59,2.389,1021.3
09/05/2024 15:10,16.9,0,367,54.7,63,2.611,1021.3
09/05/2024 15:20,17.4,0,441,56.5,51,2.611,1021.1
09/05/2024 15:30,16.9,0,270,57.1,51,2.194,1021.2
09/05/2024 15:40,16.7,0,246,58.7,72,1.611,1021.1
09/05/2024 15:50,17.4,0,462,56.8,73,2.306,1021
09/05/2024 16:00,17.3,0,422,54.4,63,2.806,1021
09/05/2024 16:10,18.2,0,470,54.3,55,2.611,1020.8
09/05/2024 16:20,17.4,0,372,54.1,68,3,1021
09/05/2024 16:30,17,0,205,54.8,45,2,1020.9
09/05/2024 16:40,17.1,0,187,54.7,65,2.194,1020.9
09/05/2024 16:50,16.9,0,188,54.2,45,2.389,1020.9
09/05/2024 17:00,16.9,0,170,52.8,62,3.806,1020.9
09/05/2024 17:10,16.7,0,132,54,67,2.5,1020.9
09/05/2024 17:20,16.4,0,91,57.7,55,2.889,1021
09/05/2024 17:30,16.4,0,81,55.3,44,2.611,1021.1
09/05/2024 17:40,16.2,0,73,57.1,42,2.889,1021
09/05/2024 17:50,16,0,56,57.1,56,3.611,1021.2
09/05/2024 18:00,15.7,0,47,59.1,58,2.694,1021.3
09/05/2024 18:10,15.4,0,32,61.5,65,2.806,1021.3
09/05/2024 18:20,15.7,0,19,57.7,63,2.806,1021.4
09/05/2024 18:30,15.5,0,12,59.3,60,2.611,1021.4
09/05/2024 18:40,15.5,0,8,58.9,59,2.694,1021.3
09/05/2024 18:50,15.4,0,3,59.9,59,2.806,1021.4
09/05/2024 19:00,15.1,0,1,61.7,59,2.111,1021.5
09/05/2024 19:10,14.7,0,0,63.1,61,2.194,1021.7
09/05/2024 19:20,14.6,0,0,63.1,58,2.806,1021.8
09/05/2024 19:30,14.8,0,0,61.3,59,3.194,1021.8
09/05/2024 19:40,14.5,0,0,63.3,57,3.306,1022
09/05/2024 19:50,14.5,0,0,62.1,63,2.694,1022
09/05/2024 20:00,14.1,0,0,64.5,65,3.111,1022.1
09/05/2024 20:10,14.2,0,0,63.6,65,3.111,1022.1
09/05/2024 20:20,14,0,0,64.2,65,3.111,1022.1
09/05/2024 20:30,14,0,0,64.2,73,3.389,1022.1
09/05/2024 20:40,13.8,0,0,65.3,66,3.306,1022.1
09/05/2024 20:50,13.7,0,0,65.8,65,2.806,1022.2
09/05/2024 21:00,13.7,0,0,65.7,63,3,1022.2
09/05/2024 21:10,13.4,0,0,66.8,62,3,1022.2
09/05/2024 21:20,13.4,0,0,67.4,59,2.806,1022.2
09/05/2024 21:30,13.1,0,0,68.1,65,2.889,1022.2
09/05/2024 21:40,13.1,0,0,68.1,62,2.694,1022.2
09/05/2024 21:50,12.6,0,0,71,56,2.5,1022.2
09/05/2024 22:00,12.4,0,0,71.3,60,2.611,1022.3
09/05/2024 22:10,12.3,0,0,71.4,54,2.889,1022.3
09/05/2024 22:20,12.9,0,0,67.6,55,3.306,1022.2
09/05/2024 22:30,12.5,0,0,69.6,61,3,1022.1
09/05/2024 22:40,12.5,0,0,69.3,58,3,1022
09/05/2024 22:50,12.2,0,0,71.1,55,3.5,1022.1
09/05/2024 23:00,11.6,0,0,73.9,55,3.111,1022.3
09/05/2024 23:10,11.7,0,0,73,53,2.306,1022.2
09/05/2024 23:20,11.1,0,0,76.7,51,2.389,1022.4
09/05/2024 23:30,11.2,0,0,75.4,46,1.611,1022.3
09/05/2024 23:40,11,0,0,77.1,40,1.5,1022.3
09/05/2024 23:50,10.8,0,0,77.7,42,2.111,1022.2
10/05/2024 00:00,11,0,0,76.6,48,2.389,1022.1
10/05/2024 00:10,10.7,0,0,78.1,47,2.5,1021.9
10/05/2024 00:20,10.3,0,0,80.6,47,2.306,1022
10/05/2024 00:30,10.4,0,0,79.4,45,2.389,1021.9
10/05/2024 00:40,9.8,0,0,83,50,2.111,1022.1
10/05/2024 00:50,10.1,0,0,80.5,52,1.389,1022
10/05/2024 01:00,9.7,0,0,83,39,1.194,1022.1
10/05/2024 01:10,9.7,0,0,83.2,51,1.889,1022.1
10/05/2024 01:20,9.6,0,0,83.2,40,1.694,1022
10/05/2024 01:30,9.4,0,0,84.5,34,1.694,1022.1
10/05/2024 01:40,9.2,0,0,85.3,39,1.694,1022
10/05/2024 01:50,9.2,0,0,85.1,31,1.806,1022
10/05/2024 02:00,8.9,0,0,86.9,36,1.306,1022.1
10/05/2024 02:10,9,0,0,85.9,35,2,1022
10/05/2024 02:20,9.2,0,0,84.4,46,2.194,1022
10/05/2024 02:30,9.3,0,0,83.1,49,3,1022
10/05/2024 02:40,9.2,0,0,83.7,42,3.389,1021.9
10/05/2024 02:50,9.2,0,0,83.3,42,3.5,1021.9
10/05/2024 03:00,9.3,0,0,83.2,43,3.306,1021.9
10/05/2024 03:10,9,0,0,84.9,46,3.306,1021.9
10/05/2024 03:20,9,0,0,84.8,45,3.194,1021.9
10/05/2024 03:30,8.8,0,0,84.9,44,3,1022.1
10/05/2024 03:40,8.9,0,0,84.2,46,2.5,1022.1
10/05/2024 03:50,8.3,0,0,87.2,43,1.806,1022.2
10/05/2024 04:00,7.7,0,3,91.9,39,1.611,1022.3
10/05/2024 04:10,7.8,0,8,91.5,22,0.694,1022.5
10/05/2024 04:20,7.4,0,13,94.1,59,1.194,1022.6
10/05/2024 04:30,8,0,18,89.8,57,1.694,1022.5
10/05/2024 04:40,8.5,0,29,86.9,48,2.889,1022.3
10/05/2024 04:50,8.3,0,75,88.8,40,1.111,1022.4
10/05/2024 05:00,8.8,0,106,87.3,317,0.806,1022.4
10/05/2024 05:10,8.7,0,132,88.8,27,0.694,1022.4
10/05/2024 05:20,9,0,161,87.3,37,1,1022.4
10/05/2024 05:30,9.1,0,190,87.3,58,1.611,1022.3
10/05/2024 05:40,9.5,0,220,84,55,1.5,1022.2
10/05/2024 05:50,10.2,0,251,79.3,67,1.111,1022.2
10/05/2024 06:00,10.7,0,281,76.5,53,1.194,1022.1
10/05/2024 06:10,11,0,312,75.8,71,0.806,1022
10/05/2024 06:20,11.3,0,343,76.1,95,1.5,1021.8
10/05/2024 06:30,11.3,0,375,76.3,80,1.111,1021.9
10/05/2024 06:40,11.2,0,405,77,57,1.111,1021.9
10/05/2024 06:50,11.9,0,435,72.7,46,1.611,1021.8
10/05/2024 07:00,12.1,0,463,74.7,56,1.611,1021.8
10/05/2024 07:10,12.3,0,494,73.2,57,1.389,1021.8
10/05/2024 07:20,12.4,0,523,74,55,1.389,1021.6
10/05/2024 07:30,12.9,0,551,71.1,56,1.611,1021.5
10/05/2024 07:40,13.2,0,578,71.4,57,1.5,1021.4
10/05/2024 07:50,13.8,0,606,69,57,1.5,1021.4
10/05/2024 08:00,13.7,0,632,68.9,54,1.806,1021.4
10/05/2024 08:10,13.8,0,657,68.9,37,1.806,1021.5
10/05/2024 08:20,14.3,0,679,67.4,37,2.389,1021.3
10/05/2024 08:30,14.9,0,702,67.3,48,1.5,1021.1
10/05/2024 08:40,14.8,0,728,66,55,1.889,1021.2
10/05/2024 08:50,15.3,0,748,64,58,2.194,1021
10/05/2024 09:00,15.2,0,765,67.2,32,1.806,1021.2
10/05/2024 09:10,15.4,0,788,64.2,45,1.806,1021.1
10/05/2024 09:20,16.3,0,801,62.6,34,2.306,1020.8
10/05/2024 09:30,15.9,0,823,62.6,35,2.694,1020.9
10/05/2024 09:40,17.5,0,835,63.4,34,2,1020.5
10/05/2024 09:50,17.1,0,853,62,39,2.194,1020.6
10/05/2024 10:00,17.1,0,864,59.3,51,3.194,1020.6
10/05/2024 10:10,17.4,0,874,58.7,31,2.5,1020.5
10/05/2024 10:20,17.2,0,887,60.5,27,3.389,1020.6
10/05/2024 10:30,18,0,897,58.3,45,3.389,1020.3
10/05/2024 10:40,17.9,0,907,57.7,52,2.194,1020.3
10/05/2024 10:50,18.6,0,912,56.7,39,3.306,1020
10/05/2024 11:00,18.9,0,919,57.1,31,3,1020
10/05/2024 11:10,18.7,0,926,54.8,54,3.806,1020
10/05/2024 11:20,19.3,0,936,53.2,40,2.611,1019.9
10/05/2024 11:30,18.6,0,937,55.6,52,3,1019.9
10/05/2024 11:40,18.9,0,960,52.3,32,3.194,1019.8
